Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
272,2609.901416,967.093025,914.224636,3.996473,0.674164,-1.925336,0.936991,0.719908,0.591424
273,2608.077955,955.168905,914.416429,3.996473,0.674164,-1.925336,0.936991,0.720024,0.591453
274,2606.254913,943.244121,914.608195,3.996474,0.674164,-1.925336,0.936990,0.720142,0.591485
275,2604.428081,931.321166,914.797761,3.996472,0.674164,-1.925336,0.936993,0.720347,0.591545
276,2602.602287,919.396801,914.986905,3.996472,0.674164,-1.925336,0.936991,0.720553,0.591606
277,2600.776244,907.475330,915.171253,3.996472,0.674164,-1.925336,0.936991,0.720553,0.591607
278,2598.950200,895.553858,915.355600,3.996472,0.674164,-1.925336,0.936991,0.720553,0.591610
279,2597.123782,883.630447,915.540022,3.996471,0.674164,-1.925336,0.936993,0.720656,0.591646
280,2595.298514,871.705291,915.724442,3.996474,0.674164,-1.925336,0.936994,0.720757,0.591683
281,2593.472303,859.781721,915.906110,3.996473,0.674164,-1.925336,0.936992,0.720961,0.591752
282,2591.646101,847.858172,916.087746,3.996472,0.674164,-1.925336,0.936990,0.721169,0.591825
283,2589.820288,835.933815,916.264838,3.996473,0.674164,-1.925336,0.936994,0.721064,0.591804
284,2587.994274,824.010076,916.441539,3.996473,0.674164,-1.925336,0.936992,0.720961,0.591785
285,2586.167659,812.087119,916.620810,3.996471,0.674164,-1.925336,0.936992,0.721270,0.591894
286,2584.342199,800.162445,916.800048,3.996473,0.674164,-1.925336,0.936991,0.721578,0.592004
287,2582.515768,788.239281,916.971948,3.996471,0.674164,-1.925336,0.936992,0.721608,0.592031
288,2580.689757,776.315451,917.143820,3.996471,0.674164,-1.925336,0.936993,0.721639,0.592060
289,2578.859482,764.392895,917.315808,3.996474,0.674164,-1.925336,0.936995,0.721811,0.592134
290,2577.028265,752.472022,917.487403,3.996473,0.674164,-1.925336,0.936992,0.721987,0.592211
291,2575.202260,740.548270,917.654275,3.996473,0.674164,-1.925336,0.936992,0.722018,0.592245
292,2573.376254,728.624518,917.821147,3.996473,0.674164,-1.925336,0.936993,0.722050,0.592281
293,2571.545057,716.701212,917.987729,3.996472,0.674164,-1.925336,0.936991,0.722223,0.592362
294,2569.714397,704.776930,918.154670,3.996474,0.674164,-1.925336,0.936992,0.722396,0.592445
295,2567.888397,692.853257,918.316542,3.996474,0.674164,-1.925336,0.936993,0.722427,0.592487
296,2566.061977,680.930250,918.478442,3.996472,0.674164,-1.925336,0.936994,0.722457,0.592529
297,2564.231196,669.006412,918.639954,3.996473,0.674164,-1.925336,0.936990,0.722561,0.592596
298,2562.399792,657.083324,918.801855,3.996471,0.674164,-1.925336,0.936992,0.722665,0.592665
299,2560.569224,645.158955,918.961197,3.996473,0.674164,-1.925336,0.936992,0.722735,0.592725
300,2558.737824,633.235938,919.120565,3.996471,0.674164,-1.925336,0.936993,0.722804,0.592787
301,2556.912125,621.314374,919.277570,3.996473,0.674164,-1.925336,0.936995,0.722938,0.592870
302,2555.085898,609.393809,919.434183,3.996472,0.674164,-1.925336,0.936992,0.723074,0.592955
303,2553.255220,597.469680,919.588702,3.996473,0.674164,-1.925336,0.936994,0.723276,0.593063
304,2551.424432,585.545886,919.742799,3.996473,0.674164,-1.925336,0.936992,0.723482,0.593173
305,2549.593037,573.623003,919.892195,3.996472,0.674164,-1.925336,0.936993,0.723586,0.593254
306,2547.761632,561.700105,920.041617,3.996471,0.674164,-1.925336,0.936994,0.723687,0.593336
307,2545.931133,549.776074,920.188257,3.996472,0.674164,-1.925336,0.936992,0.723703,0.593393
308,2544.100634,537.852042,920.334896,3.996474,0.674164,-1.925336,0.936990,0.723718,0.593452
309,2542.266682,525.929076,920.481954,3.996472,0.674164,-1.925336,0.936993,0.723805,0.593534
310,2540.433682,514.004984,920.628621,3.996474,0.674164,-1.925336,0.936992,0.723892,0.593618
311,2538.602760,502.081601,920.772847,3.996474,0.674164,-1.925336,0.936991,0.724011,0.593714
312,2536.771614,490.158269,920.917491,3.996474,0.674164,-1.925336,0.936995,0.724126,0.593811
313,2534.937863,478.235248,921.059240,3.996472,0.674164,-1.925336,0.936994,0.724317,0.593932
314,2533.104017,466.312523,921.201014,3.996471,0.674164,-1.925336,0.936994,0.724507,0.594054
315,2531.273503,454.391146,921.337693,3.996473,0.674164,-1.925336,0.936992,0.724522,0.594124
316,2529.442037,442.470896,921.474761,3.996471,0.674164,-1.925336,0.936994,0.724538,0.594197
317,2527.609338,430.546488,921.611561,3.996474,0.674164,-1.925336,0.936994,0.724758,0.594334
318,2525.775887,418.623131,921.748384,3.996474,0.674164,-1.925336,0.936995,0.724977,0.594471
319,2523.939215,406.700960,921.880131,3.996471,0.674164,-1.925336,0.936994,0.724948,0.594535
320,2522.103283,394.777728,922.011876,3.996471,0.674164,-1.925336,0.936993,0.724916,0.594599
321,2520.273247,382.853288,922.143428,3.996474,0.674164,-1.925336,0.936990,0.725050,0.594715
322,2518.441846,370.930661,922.275368,3.996473,0.674164,-1.925336,0.936992,0.725185,0.594834
323,2516.606361,359.006829,922.404523,3.996474,0.674164,-1.925336,0.936990,0.725272,0.594938
324,2514.769503,347.084793,922.534097,3.996471,0.674164,-1.925336,0.936993,0.725358,0.595045
325,2512.936831,335.158066,922.660845,3.996474,0.674164,-1.925336,0.936993,0.725578,0.595194
326,2511.103406,323.232387,922.787618,3.996474,0.674164,-1.925336,0.936993,0.725797,0.595343
327,2509.267217,311.309785,922.909199,3.996473,0.674164,-1.925336,0.936991,0.725783,0.595423
328,2507.430813,299.387251,923.031170,3.996471,0.674164,-1.925336,0.936993,0.725767,0.595504
329,2505.597817,287.466092,923.152819,3.996472,0.674164,-1.925336,0.936990,0.726005,0.595663
330,2503.764181,275.545676,923.274883,3.996472,0.674164,-1.925336,0.936993,0.726240,0.595823
331,2501.925911,263.622439,923.391461,3.996472,0.674164,-1.925336,0.936990,0.726224,0.595907
332,2500.087753,251.698895,923.508430,3.996474,0.674164,-1.925336,0.936992,0.726207,0.595993
333,2498.251797,239.778357,923.625271,3.996474,0.674164,-1.925336,0.936992,0.726207,0.596084
334,2496.415841,227.857819,923.742112,3.996474,0.674164,-1.925336,0.936992,0.726207,0.596177
