Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
185,1574.210863,1772.747321,1131.396819,2.798263,0.251432,-2.223858,0.424006,0.772530,0.669798
186,1574.210863,1772.747321,1131.396819,2.798263,0.251432,-2.223858,0.424006,0.772530,0.669798
187,1596.695561,1771.829269,1129.274476,2.791944,0.251432,-2.214195,0.428862,0.772530,0.669517
188,1596.695561,1771.829269,1129.274476,2.791944,0.251432,-2.214195,0.428862,0.772530,0.669517
189,1619.123521,1770.876519,1126.931975,2.785542,0.251432,-2.204512,0.433870,0.772530,0.669251
190,1630.470131,1770.444446,1125.671004,2.782597,0.251432,-2.200291,0.436102,0.772530,0.669145
191,1641.543157,1769.906303,1124.359865,2.779145,0.251432,-2.195185,0.438838,0.772530,0.669015
192,1652.790334,1769.432169,1122.988736,2.776035,0.251432,-2.190581,0.441342,0.772530,0.668904
193,1652.790334,1769.432169,1122.988736,2.776035,0.251432,-2.190581,0.441342,0.772530,0.668904
194,1674.716795,1768.250496,1120.081395,2.768750,0.251432,-2.180337,0.447040,0.772530,0.668667
195,1686.209513,1767.863669,1118.535095,2.766128,0.251432,-2.176563,0.449184,0.772530,0.668592
196,1696.946971,1767.172681,1116.944091,2.762075,0.251432,-2.171003,0.452391,0.772530,0.668474
197,1696.946971,1767.172681,1116.944091,2.762075,0.251432,-2.171003,0.452391,0.772530,0.668474
198,1719.158841,1766.075211,1113.581920,2.755405,0.251432,-2.162019,0.457691,0.772530,0.668309
199,1719.158841,1766.075211,1113.581920,2.755405,0.251432,-2.162019,0.457691,0.772530,0.668309
200,1740.938980,1764.786670,1109.994518,2.747950,0.251432,-2.152110,0.463709,0.772530,0.668141
201,1751.939701,1764.183532,1108.118058,2.744454,0.251432,-2.147415,0.466622,0.772530,0.668070
202,1762.521160,1763.397767,1106.186991,2.740162,0.251432,-2.141879,0.470120,0.772530,0.667988
203,1773.714272,1762.866020,1104.190801,2.737041,0.251432,-2.137952,0.472637,0.772530,0.667945
204,1784.184978,1762.020537,1102.149684,2.732551,0.251432,-2.132265,0.476340,0.772530,0.667873
205,1795.154830,1761.388629,1100.043334,2.729039,0.251432,-2.127901,0.479224,0.772530,0.667831
206,1795.154830,1761.388629,1100.043334,2.729039,0.251432,-2.127901,0.479224,0.772530,0.667831
