PopulationSize,MigrationRate,Fitness
77,0.70 ,3.85E+00
77,0.71 ,3.80E+00
77,0.72 ,3.75E+00
77,0.73 ,3.95E+00
77,0.74 ,3.63E+00
77,0.75 ,3.82E+00
77,0.76 ,3.80E+00
77,0.77 ,3.90E+00
77,0.78 ,3.90E+00
77,0.79 ,3.96E+00
77,0.80 ,3.72E+00
77,0.81 ,3.78E+00
77,0.82 ,3.47E+00
77,0.83 ,3.94E+00
77,0.84 ,3.84E+00
77,0.85 ,3.95E+00
77,0.86 ,3.83E+00
77,0.87 ,3.70E+00
77,0.88 ,3.97E+00
77,0.89 ,3.94E+00
77,0.90 ,3.22E+00
77,0.91 ,3.83E+00
77,0.92 ,3.89E+00
77,0.93 ,3.80E+00
77,0.94 ,3.54E+00
77,0.95 ,3.91E+00
77,0.96 ,3.94E+00
77,0.97 ,3.88E+00
77,0.98 ,3.07E+00
77,0.99 ,3.55E+00
77,1.00 ,3.67E+00
78,0.00 ,3.82E+00
78,0.01 ,3.69E+00
78,0.02 ,3.75E+00
78,0.03 ,4.02E+00
78,0.04 ,3.75E+00
78,0.05 ,3.70E+00
78,0.06 ,3.02E+00
78,0.07 ,3.87E+00
78,0.08 ,3.31E+00
78,0.09 ,3.80E+00
78,0.10 ,3.95E+00
78,0.11 ,3.97E+00
78,0.12 ,3.81E+00
78,0.13 ,3.80E+00
78,0.14 ,3.75E+00
78,0.15 ,3.75E+00
78,0.16 ,3.82E+00
78,0.17 ,3.70E+00
78,0.18 ,3.95E+00
78,0.19 ,3.43E+00
78,0.20 ,3.68E+00
78,0.21 ,3.84E+00
78,0.22 ,3.58E+00
78,0.23 ,3.85E+00
78,0.24 ,4.05E+00
78,0.25 ,4.02E+00
78,0.26 ,3.75E+00
78,0.27 ,3.92E+00
78,0.28 ,3.54E+00
78,0.29 ,4.06E+00
78,0.30 ,4.03E+00
78,0.31 ,3.84E+00
78,0.32 ,3.74E+00
78,0.33 ,3.52E+00
78,0.34 ,3.94E+00
78,0.35 ,3.79E+00
78,0.36 ,3.12E+00
78,0.37 ,3.68E+00
78,0.38 ,3.96E+00
78,0.39 ,3.74E+00
78,0.40 ,3.81E+00
78,0.41 ,3.68E+00
78,0.42 ,3.94E+00
78,0.43 ,3.77E+00
78,0.44 ,3.78E+00
78,0.45 ,inf
78,0.46 ,3.77E+00
78,0.47 ,3.99E+00
78,0.48 ,3.71E+00
78,0.49 ,3.39E+00
78,0.51 ,3.73E+00
78,0.52 ,3.40E+00
78,0.53 ,3.88E+00
78,0.54 ,3.47E+00
78,0.55 ,3.99E+00
78,0.56 ,3.73E+00
78,0.57 ,4.05E+00
78,0.58 ,3.95E+00
78,0.59 ,3.62E+00
78,0.60 ,3.44E+00
78,0.61 ,3.78E+00
78,0.62 ,3.85E+00
78,0.63 ,3.47E+00
78,0.64 ,3.91E+00
78,0.65 ,3.88E+00
78,0.66 ,3.86E+00
78,0.67 ,3.90E+00
78,0.68 ,3.35E+00
78,0.69 ,3.89E+00
78,0.70 ,3.84E+00
78,0.71 ,3.87E+00
78,0.72 ,3.78E+00
78,0.73 ,3.65E+00
78,0.74 ,3.90E+00
78,0.75 ,3.71E+00
78,0.76 ,3.76E+00
78,0.77 ,3.88E+00
78,0.78 ,3.74E+00
78,0.79 ,3.76E+00
78,0.80 ,4.05E+00
78,0.81 ,3.97E+00
78,0.82 ,3.90E+00
78,0.83 ,3.88E+00
78,0.84 ,3.71E+00
78,0.85 ,3.36E+00
78,0.86 ,3.83E+00
78,0.87 ,3.88E+00
78,0.88 ,4.13E+00
78,0.89 ,3.72E+00
78,0.90 ,3.89E+00
78,0.91 ,3.90E+00
78,0.92 ,3.19E+00
78,0.93 ,3.95E+00
78,0.94 ,3.90E+00
78,0.95 ,3.88E+00
78,0.96 ,3.49E+00
78,0.97 ,2.35E+00
78,0.98 ,3.74E+00
78,0.99 ,3.77E+00
78,1.00 ,3.83E+00
79,0.00 ,3.60E+00
79,0.01 ,3.80E+00
79,0.02 ,3.78E+00
79,0.03 ,3.84E+00
79,0.04 ,3.82E+00
79,0.05 ,3.84E+00
79,0.06 ,3.47E+00
79,0.07 ,3.60E+00
79,0.08 ,3.80E+00
79,0.09 ,3.80E+00
79,0.10 ,3.73E+00
79,0.11 ,3.65E+00
79,0.12 ,3.69E+00
79,0.13 ,4.00E+00
79,0.14 ,3.99E+00
79,0.15 ,3.24E+00
79,0.16 ,3.92E+00
79,0.17 ,3.76E+00
79,0.18 ,3.67E+00
79,0.19 ,2.82E+00
79,0.20 ,3.73E+00
79,0.21 ,3.86E+00
79,0.22 ,3.39E+00
79,0.23 ,3.92E+00
79,0.24 ,3.89E+00
79,0.25 ,3.96E+00
79,0.26 ,3.49E+00
79,0.27 ,3.84E+00
79,0.28 ,4.05E+00
79,0.29 ,3.97E+00
79,0.30 ,3.84E+00
79,0.31 ,3.93E+00
79,0.32 ,3.21E+00
79,0.33 ,3.71E+00
79,0.34 ,3.74E+00
79,0.35 ,3.72E+00
79,0.36 ,2.85E+00
79,0.37 ,3.75E+00
79,0.38 ,3.95E+00
79,0.39 ,3.45E+00
79,0.40 ,3.70E+00
79,0.41 ,3.78E+00
79,0.42 ,3.85E+00
79,0.43 ,3.95E+00
79,0.44 ,3.97E+00
79,0.45 ,3.96E+00
79,0.46 ,3.64E+00
79,0.47 ,3.72E+00
79,0.48 ,3.79E+00
79,0.49 ,3.76E+00
79,0.51 ,3.91E+00
79,0.52 ,3.82E+00
79,0.53 ,3.75E+00
79,0.54 ,3.74E+00
79,0.55 ,3.84E+00
79,0.56 ,3.68E+00
79,0.57 ,3.88E+00
79,0.58 ,3.69E+00
79,0.59 ,3.42E+00
79,0.60 ,inf
79,0.61 ,3.71E+00
79,0.62 ,3.94E+00
79,0.63 ,3.91E+00
79,0.64 ,3.73E+00
79,0.65 ,3.17E+00
79,0.66 ,3.91E+00
79,0.67 ,3.91E+00
79,0.68 ,3.81E+00
79,0.69 ,3.98E+00
79,0.70 ,3.94E+00
79,0.71 ,3.80E+00
79,0.72 ,3.77E+00
79,0.73 ,3.90E+00
79,0.74 ,3.70E+00
79,0.75 ,3.81E+00
79,0.76 ,3.88E+00
79,0.77 ,3.90E+00
79,0.78 ,3.24E+00
79,0.79 ,3.90E+00
79,0.80 ,3.82E+00
79,0.81 ,2.53E+00
79,0.82 ,3.92E+00
79,0.83 ,3.96E+00
79,0.84 ,3.38E+00
79,0.85 ,3.77E+00
79,0.86 ,3.86E+00
79,0.87 ,3.56E+00
79,0.88 ,3.25E+00
79,0.89 ,3.79E+00
79,0.90 ,3.75E+00
79,0.91 ,3.82E+00
79,0.92 ,3.86E+00
79,0.93 ,3.81E+00
79,0.94 ,3.79E+00
79,0.95 ,3.88E+00
79,0.96 ,4.06E+00
79,0.97 ,3.88E+00
79,0.98 ,3.94E+00
79,0.99 ,3.70E+00
79,1.00 ,3.90E+00
80,0.00 ,4.07E+00
80,0.01 ,3.94E+00
80,0.02 ,4.01E+00
80,0.03 ,3.96E+00
80,0.04 ,3.49E+00
80,0.05 ,3.83E+00
80,0.06 ,3.86E+00
80,0.07 ,3.65E+00
80,0.08 ,3.95E+00
80,0.09 ,3.98E+00
80,0.10 ,inf
80,0.11 ,3.96E+00
80,0.12 ,3.77E+00
80,0.13 ,3.73E+00
80,0.14 ,3.86E+00
80,0.15 ,2.73E+00
80,0.16 ,3.74E+00
80,0.17 ,3.85E+00
80,0.18 ,3.84E+00
80,0.19 ,3.19E+00
80,0.20 ,2.95E+00
80,0.21 ,3.84E+00
80,0.22 ,3.32E+00
80,0.23 ,3.85E+00
80,0.24 ,3.94E+00
80,0.25 ,2.37E+00
80,0.26 ,3.94E+00
80,0.27 ,4.09E+00
80,0.28 ,3.17E+00
80,0.29 ,3.97E+00
80,0.30 ,3.63E+00
80,0.31 ,3.90E+00
80,0.32 ,3.95E+00
80,0.33 ,3.95E+00
80,0.34 ,3.86E+00
80,0.35 ,4.02E+00
80,0.36 ,3.15E+00
80,0.37 ,3.32E+00
80,0.38 ,3.85E+00
80,0.39 ,2.99E+00
80,0.40 ,4.09E+00
80,0.41 ,3.85E+00
80,0.42 ,3.87E+00
80,0.43 ,3.79E+00
80,0.44 ,3.86E+00
80,0.45 ,3.93E+00
80,0.46 ,4.03E+00
80,0.47 ,3.93E+00
80,0.48 ,3.84E+00
80,0.49 ,3.86E+00
80,0.51 ,3.83E+00
80,0.52 ,3.99E+00
80,0.53 ,4.00E+00
80,0.54 ,2.73E+00
80,0.55 ,3.78E+00
80,0.56 ,3.91E+00
80,0.57 ,3.28E+00
80,0.58 ,3.89E+00
80,0.59 ,inf
80,0.60 ,3.83E+00
80,0.61 ,3.93E+00
80,0.62 ,3.29E+00
80,0.63 ,4.01E+00
80,0.64 ,4.03E+00
80,0.65 ,3.93E+00
80,0.66 ,3.95E+00
80,0.67 ,3.91E+00
80,0.68 ,3.86E+00
80,0.69 ,3.89E+00
80,0.70 ,3.81E+00
80,0.71 ,3.68E+00
80,0.72 ,3.99E+00
80,0.73 ,4.05E+00
80,0.74 ,4.09E+00
80,0.75 ,3.83E+00
80,0.76 ,3.77E+00
80,0.77 ,4.01E+00
80,0.78 ,3.91E+00
80,0.79 ,3.79E+00
80,0.80 ,4.02E+00
80,0.81 ,3.87E+00
80,0.82 ,3.85E+00
80,0.83 ,3.96E+00
80,0.84 ,4.06E+00
80,0.85 ,3.94E+00
80,0.86 ,3.88E+00
80,0.87 ,3.87E+00
80,0.88 ,3.82E+00
80,0.89 ,3.89E+00
80,0.90 ,3.93E+00
80,0.91 ,4.01E+00
80,0.92 ,3.76E+00
80,0.93 ,3.83E+00
80,0.94 ,3.89E+00
80,0.95 ,4.04E+00
80,0.96 ,3.84E+00
80,0.97 ,3.37E+00
80,0.98 ,3.70E+00
80,0.99 ,3.57E+00
80,1.00 ,3.79E+00
81,0.00 ,3.93E+00
81,0.01 ,3.79E+00
81,0.02 ,3.23E+00
81,0.03 ,3.45E+00
81,0.04 ,3.64E+00
81,0.05 ,3.89E+00
81,0.06 ,3.94E+00
81,0.07 ,3.63E+00
81,0.08 ,3.93E+00
81,0.09 ,3.24E+00
81,0.10 ,3.74E+00
81,0.11 ,4.00E+00
81,0.12 ,3.75E+00
81,0.13 ,3.83E+00
81,0.14 ,3.16E+00
81,0.15 ,3.61E+00
81,0.16 ,3.69E+00
81,0.17 ,3.81E+00
81,0.18 ,3.85E+00
81,0.19 ,3.89E+00
81,0.20 ,3.97E+00
81,0.21 ,3.23E+00
81,0.22 ,3.90E+00
81,0.23 ,3.95E+00
81,0.24 ,3.97E+00
81,0.25 ,3.93E+00
81,0.26 ,3.20E+00
81,0.27 ,3.82E+00
81,0.28 ,3.59E+00
81,0.29 ,3.89E+00
81,0.30 ,3.80E+00
81,0.31 ,3.53E+00
81,0.32 ,3.83E+00
81,0.33 ,3.88E+00
81,0.34 ,3.72E+00
81,0.35 ,3.67E+00
81,0.36 ,3.83E+00
81,0.37 ,3.58E+00
81,0.38 ,3.65E+00
81,0.39 ,3.92E+00
81,0.40 ,3.87E+00
81,0.41 ,3.70E+00
81,0.42 ,3.93E+00
81,0.43 ,3.66E+00
81,0.44 ,3.56E+00
81,0.45 ,3.91E+00
81,0.46 ,3.91E+00
81,0.47 ,3.75E+00
81,0.48 ,3.61E+00
81,0.49 ,3.81E+00
81,0.51 ,3.37E+00
81,0.52 ,3.85E+00
81,0.53 ,3.65E+00
81,0.54 ,3.88E+00
81,0.55 ,3.40E+00
81,0.56 ,3.93E+00
81,0.57 ,3.86E+00
81,0.58 ,3.72E+00
81,0.59 ,3.87E+00
81,0.60 ,3.80E+00
81,0.61 ,3.29E+00
81,0.62 ,4.01E+00
81,0.63 ,3.80E+00
81,0.64 ,3.25E+00
81,0.65 ,3.14E+00
81,0.66 ,3.79E+00
81,0.67 ,3.99E+00
81,0.68 ,2.81E+00
81,0.69 ,3.78E+00
81,0.70 ,3.64E+00
81,0.71 ,3.83E+00
81,0.72 ,3.79E+00
81,0.73 ,3.68E+00
81,0.74 ,3.92E+00
81,0.75 ,3.14E+00
81,0.76 ,3.20E+00
81,0.77 ,4.30E+00
81,0.78 ,3.82E+00
81,0.79 ,3.70E+00
81,0.80 ,3.79E+00
81,0.81 ,inf
81,0.82 ,3.83E+00
81,0.83 ,3.75E+00
81,0.84 ,2.99E+00
81,0.85 ,3.89E+00
81,0.86 ,4.12E+00
81,0.87 ,4.01E+00
81,0.88 ,3.71E+00
81,0.89 ,3.80E+00
81,0.90 ,2.99E+00
81,0.91 ,3.81E+00
81,0.92 ,3.76E+00
81,0.93 ,3.30E+00
81,0.94 ,3.86E+00
81,0.95 ,4.04E+00
81,0.96 ,2.79E+00
81,0.97 ,3.80E+00
81,0.98 ,4.00E+00
81,0.99 ,3.79E+00
81,1.00 ,3.43E+00
82,0.00 ,3.95E+00
82,0.01 ,3.82E+00
82,0.02 ,3.22E+00
82,0.03 ,3.91E+00
82,0.04 ,3.81E+00
82,0.05 ,3.78E+00
82,0.06 ,2.46E+00
82,0.07 ,3.81E+00
82,0.08 ,3.79E+00
82,0.09 ,3.66E+00
82,0.10 ,3.86E+00
82,0.11 ,3.22E+00
82,0.12 ,3.74E+00
82,0.13 ,3.98E+00
82,0.14 ,3.95E+00
82,0.15 ,3.95E+00
82,0.16 ,3.87E+00
82,0.17 ,3.82E+00
82,0.18 ,3.77E+00
82,0.19 ,3.90E+00
82,0.20 ,3.83E+00
82,0.21 ,3.63E+00
82,0.22 ,3.89E+00
82,0.23 ,3.29E+00
82,0.24 ,3.83E+00
82,0.25 ,3.68E+00
82,0.26 ,4.01E+00
82,0.27 ,3.67E+00
82,0.28 ,3.31E+00
82,0.29 ,3.15E+00
82,0.30 ,3.82E+00
82,0.31 ,3.56E+00
82,0.32 ,3.78E+00
82,0.33 ,3.73E+00
82,0.34 ,3.85E+00
82,0.35 ,3.21E+00
82,0.36 ,3.92E+00
82,0.37 ,3.88E+00
82,0.38 ,4.12E+00
82,0.39 ,3.01E+00
82,0.40 ,3.74E+00
82,0.41 ,3.63E+00
82,0.42 ,3.30E+00
82,0.43 ,3.83E+00
82,0.44 ,2.95E+00
82,0.45 ,3.47E+00
82,0.46 ,3.76E+00
82,0.47 ,4.01E+00
82,0.48 ,3.78E+00
82,0.49 ,3.84E+00
82,0.51 ,3.83E+00
82,0.52 ,inf
82,0.53 ,3.60E+00
82,0.54 ,3.94E+00
82,0.55 ,3.80E+00
82,0.56 ,3.58E+00
82,0.57 ,inf
82,0.58 ,3.21E+00
82,0.59 ,3.82E+00
82,0.60 ,3.76E+00
82,0.61 ,3.93E+00
82,0.62 ,3.75E+00
82,0.63 ,3.80E+00
82,0.64 ,3.95E+00
82,0.65 ,inf
82,0.66 ,3.37E+00
82,0.67 ,4.15E+00
82,0.68 ,4.08E+00
82,0.69 ,inf
82,0.70 ,4.04E+00
82,0.71 ,3.98E+00
82,0.72 ,inf
82,0.73 ,3.61E+00
82,0.74 ,3.64E+00
82,0.75 ,inf
82,0.76 ,inf
82,0.77 ,3.91E+00
82,0.78 ,4.12E+00
82,0.79 ,inf
82,0.80 ,3.38E+00
82,0.81 ,3.95E+00
82,0.82 ,3.87E+00
82,0.83 ,3.94E+00
82,0.84 ,3.81E+00
82,0.85 ,3.47E+00
82,0.86 ,inf
82,0.87 ,3.95E+00
82,0.88 ,3.79E+00
82,0.89 ,inf
82,0.90 ,3.95E+00
82,0.91 ,3.94E+00
82,0.92 ,3.96E+00
82,0.93 ,3.86E+00
82,0.94 ,3.71E+00
82,0.95 ,3.83E+00
82,0.96 ,3.85E+00
82,0.97 ,3.65E+00
82,0.98 ,3.75E+00
82,0.99 ,3.73E+00
82,1.00 ,3.97E+00
83,0.00 ,inf
83,0.01 ,3.92E+00
83,0.02 ,3.91E+00
83,0.03 ,4.04E+00
83,0.04 ,3.77E+00
83,0.05 ,inf
83,0.06 ,4.01E+00
83,0.07 ,3.70E+00
83,0.08 ,3.94E+00
83,0.09 ,3.75E+00
83,0.10 ,3.78E+00
83,0.11 ,3.12E+00
83,0.12 ,3.92E+00
83,0.13 ,3.24E+00
83,0.14 ,3.37E+00
83,0.15 ,3.79E+00
83,0.16 ,3.78E+00
83,0.17 ,3.85E+00
83,0.18 ,3.97E+00
83,0.19 ,inf
83,0.20 ,3.15E+00
83,0.21 ,3.71E+00
83,0.22 ,3.07E+00
83,0.23 ,3.76E+00
83,0.24 ,4.04E+00
83,0.25 ,3.23E+00
83,0.26 ,3.35E+00
83,0.27 ,3.06E+00
83,0.28 ,inf
83,0.29 ,3.87E+00
83,0.30 ,3.71E+00
83,0.31 ,3.86E+00
83,0.32 ,3.84E+00
83,0.33 ,3.24E+00
83,0.34 ,3.19E+00
83,0.35 ,3.86E+00
83,0.36 ,3.95E+00
83,0.37 ,3.86E+00
83,0.38 ,3.88E+00
83,0.39 ,4.03E+00
83,0.40 ,3.87E+00
83,0.41 ,3.93E+00
83,0.42 ,3.21E+00
83,0.43 ,3.67E+00
83,0.44 ,3.45E+00
83,0.45 ,3.23E+00
83,0.46 ,3.92E+00
83,0.47 ,3.84E+00
83,0.48 ,3.98E+00
83,0.49 ,2.16E+00
83,0.51 ,3.37E+00
83,0.52 ,3.90E+00
83,0.53 ,3.37E+00
83,0.54 ,2.76E+00
83,0.55 ,3.90E+00
83,0.56 ,3.83E+00
83,0.57 ,3.79E+00
83,0.58 ,3.69E+00
83,0.59 ,2.98E+00
83,0.60 ,3.82E+00
83,0.61 ,3.76E+00
83,0.62 ,3.89E+00
83,0.63 ,3.85E+00
83,0.64 ,3.82E+00
83,0.65 ,3.98E+00
83,0.66 ,3.36E+00
83,0.67 ,3.87E+00
83,0.68 ,3.86E+00
83,0.69 ,3.21E+00
83,0.70 ,3.88E+00
83,0.71 ,3.75E+00
83,0.72 ,3.90E+00
83,0.73 ,3.70E+00
83,0.74 ,3.72E+00
83,0.75 ,3.88E+00
83,0.76 ,4.01E+00
83,0.77 ,3.73E+00
83,0.78 ,3.84E+00
83,0.79 ,3.42E+00
83,0.80 ,3.48E+00
83,0.81 ,3.95E+00
83,0.82 ,3.40E+00
83,0.83 ,3.80E+00
83,0.84 ,3.97E+00
83,0.85 ,3.76E+00
83,0.86 ,3.92E+00
83,0.87 ,3.30E+00
83,0.88 ,3.02E+00
83,0.89 ,3.29E+00
83,0.90 ,3.90E+00
83,0.91 ,2.93E+00
83,0.92 ,4.00E+00
83,0.93 ,3.33E+00
83,0.94 ,3.73E+00
83,0.95 ,3.92E+00
83,0.96 ,3.93E+00
83,0.97 ,3.83E+00
83,0.98 ,3.95E+00
83,0.99 ,3.88E+00
83,1.00 ,3.79E+00
84,0.00 ,3.52E+00
84,0.01 ,3.87E+00
84,0.02 ,3.71E+00
84,0.03 ,3.97E+00
84,0.04 ,3.83E+00
84,0.05 ,3.92E+00
84,0.06 ,inf
84,0.07 ,3.81E+00
84,0.08 ,3.91E+00
84,0.09 ,3.88E+00
84,0.10 ,3.96E+00
84,0.11 ,3.21E+00
84,0.12 ,3.96E+00
84,0.13 ,3.96E+00
84,0.14 ,3.84E+00
84,0.15 ,3.69E+00
84,0.16 ,3.87E+00
84,0.17 ,3.22E+00
84,0.18 ,3.85E+00
84,0.19 ,3.84E+00
84,0.20 ,3.22E+00
84,0.21 ,3.97E+00
84,0.22 ,3.87E+00
84,0.23 ,3.93E+00
84,0.24 ,3.25E+00
84,0.25 ,3.77E+00
84,0.26 ,3.46E+00
84,0.27 ,3.60E+00
84,0.28 ,3.71E+00
84,0.29 ,3.93E+00
84,0.30 ,3.79E+00
84,0.31 ,3.23E+00
84,0.32 ,3.88E+00
84,0.33 ,3.74E+00
84,0.34 ,3.77E+00
84,0.35 ,3.78E+00
84,0.36 ,3.79E+00
84,0.37 ,3.75E+00
84,0.38 ,3.99E+00
84,0.39 ,3.97E+00
84,0.40 ,3.99E+00
84,0.41 ,3.93E+00
84,0.42 ,3.45E+00
84,0.43 ,3.42E+00
84,0.44 ,3.73E+00
84,0.45 ,3.99E+00
84,0.46 ,4.09E+00
84,0.47 ,inf
84,0.48 ,inf
84,0.49 ,inf
84,0.51 ,3.59E+00
84,0.52 ,3.78E+00
84,0.53 ,3.33E+00
84,0.54 ,3.96E+00
84,0.55 ,3.87E+00
84,0.56 ,2.87E+00
84,0.57 ,3.90E+00
84,0.58 ,3.88E+00
84,0.59 ,3.61E+00
84,0.60 ,3.92E+00
84,0.61 ,3.76E+00
84,0.62 ,2.23E+00
84,0.63 ,3.90E+00
84,0.64 ,3.93E+00
84,0.65 ,3.62E+00
84,0.66 ,3.68E+00
84,0.67 ,3.31E+00
84,0.68 ,3.82E+00
84,0.69 ,3.97E+00
84,0.70 ,3.90E+00
84,0.71 ,3.88E+00
84,0.72 ,2.17E+00
84,0.73 ,3.79E+00
84,0.74 ,3.70E+00
84,0.75 ,3.74E+00
84,0.76 ,3.64E+00
84,0.77 ,3.68E+00
84,0.78 ,2.79E+00
84,0.79 ,3.51E+00
84,0.80 ,4.02E+00
84,0.81 ,3.99E+00
84,0.82 ,3.84E+00
84,0.83 ,3.98E+00
84,0.84 ,3.80E+00
84,0.85 ,4.09E+00
84,0.86 ,3.92E+00
84,0.87 ,3.92E+00
84,0.88 ,3.23E+00
84,0.89 ,3.85E+00
84,0.90 ,3.94E+00
84,0.91 ,3.95E+00
84,0.92 ,3.90E+00
84,0.93 ,3.15E+00
84,0.94 ,3.91E+00
84,0.95 ,3.90E+00
84,0.96 ,3.89E+00
84,0.97 ,3.48E+00
84,0.98 ,3.88E+00
84,0.99 ,3.52E+00
84,1.00 ,3.84E+00
85,0.00 ,3.88E+00
85,0.01 ,3.94E+00
85,0.02 ,3.58E+00
85,0.03 ,3.86E+00
85,0.04 ,3.87E+00
85,0.05 ,3.87E+00
85,0.06 ,3.94E+00
85,0.07 ,3.87E+00
85,0.08 ,3.14E+00
85,0.09 ,3.81E+00
85,0.10 ,3.03E+00
85,0.11 ,3.74E+00
85,0.12 ,3.92E+00
85,0.13 ,3.86E+00
85,0.14 ,3.52E+00
85,0.15 ,3.28E+00
85,0.16 ,3.45E+00
85,0.17 ,3.72E+00
85,0.18 ,3.67E+00
85,0.19 ,3.45E+00
85,0.20 ,2.85E+00
85,0.21 ,3.68E+00
85,0.22 ,3.41E+00
85,0.23 ,inf
85,0.24 ,3.65E+00
85,0.25 ,3.93E+00
85,0.26 ,3.97E+00
85,0.27 ,3.52E+00
85,0.28 ,3.24E+00
85,0.29 ,3.92E+00
85,0.30 ,3.89E+00
85,0.31 ,3.78E+00
85,0.32 ,3.96E+00
85,0.33 ,3.52E+00
85,0.34 ,3.71E+00
85,0.35 ,3.74E+00
85,0.36 ,inf
85,0.37 ,3.14E+00
85,0.38 ,3.83E+00
85,0.39 ,3.70E+00
85,0.40 ,3.82E+00
85,0.41 ,3.67E+00
85,0.42 ,3.89E+00
85,0.43 ,3.18E+00
85,0.44 ,3.90E+00
85,0.45 ,4.01E+00
85,0.46 ,3.22E+00
85,0.47 ,2.70E+00
85,0.48 ,3.96E+00
85,0.49 ,3.68E+00
85,0.51 ,2.87E+00
85,0.52 ,3.96E+00
85,0.53 ,3.36E+00
85,0.54 ,3.69E+00
85,0.55 ,3.73E+00
85,0.56 ,3.43E+00
85,0.57 ,4.03E+00
85,0.58 ,3.82E+00
85,0.59 ,4.00E+00
85,0.60 ,3.94E+00
85,0.61 ,3.85E+00
85,0.62 ,3.33E+00
85,0.63 ,3.84E+00
85,0.64 ,3.82E+00
85,0.65 ,3.81E+00
85,0.66 ,3.92E+00
85,0.67 ,3.62E+00
85,0.68 ,3.78E+00
85,0.69 ,3.96E+00
85,0.70 ,3.73E+00
85,0.71 ,3.72E+00
85,0.72 ,inf
85,0.73 ,inf
85,0.74 ,inf
85,0.75 ,inf
85,0.76 ,inf
85,0.77 ,inf
85,0.78 ,inf
85,0.79 ,3.54E+00
85,0.80 ,inf
85,0.81 ,inf
85,0.82 ,3.96E+00
85,0.83 ,inf
85,0.84 ,3.91E+00
85,0.85 ,inf
85,0.86 ,3.31E+00
85,0.87 ,3.89E+00
85,0.88 ,3.96E+00
85,0.89 ,3.84E+00
85,0.90 ,3.76E+00
85,0.91 ,3.96E+00
85,0.92 ,3.74E+00
85,0.93 ,3.87E+00
85,0.94 ,3.25E+00
85,0.95 ,3.71E+00
85,0.96 ,3.68E+00
85,0.97 ,3.87E+00
85,0.98 ,3.77E+00
85,0.99 ,3.69E+00
85,1.00 ,3.81E+00
86,0.00 ,3.70E+00
86,0.01 ,3.21E+00
86,0.02 ,3.82E+00
86,0.03 ,inf
86,0.04 ,3.66E+00
86,0.05 ,inf
86,0.06 ,inf
86,0.07 ,3.24E+00
86,0.08 ,3.90E+00
86,0.09 ,inf
86,0.10 ,3.77E+00
86,0.11 ,3.93E+00
86,0.12 ,3.91E+00
86,0.13 ,4.02E+00
86,0.14 ,inf
86,0.15 ,inf
86,0.16 ,3.23E+00
86,0.17 ,3.93E+00
86,0.18 ,inf
86,0.19 ,2.11E+00
86,0.20 ,3.66E+00
86,0.21 ,3.95E+00
86,0.22 ,inf
86,0.23 ,3.79E+00
86,0.24 ,inf
86,0.25 ,4.02E+00
86,0.26 ,3.79E+00
86,0.27 ,3.89E+00
86,0.28 ,inf
86,0.29 ,3.83E+00
86,0.30 ,3.69E+00
86,0.31 ,inf
86,0.32 ,3.98E+00
86,0.33 ,3.85E+00
86,0.34 ,3.82E+00
86,0.35 ,3.50E+00
86,0.36 ,3.91E+00
86,0.37 ,inf
86,0.38 ,3.65E+00
86,0.39 ,3.98E+00
86,0.40 ,4.00E+00
86,0.41 ,3.89E+00
86,0.42 ,3.78E+00
86,0.43 ,3.51E+00
86,0.44 ,inf
86,0.45 ,inf
86,0.46 ,inf
86,0.47 ,3.72E+00
86,0.48 ,3.91E+00
86,0.49 ,3.16E+00
86,0.51 ,3.67E+00
86,0.52 ,inf
86,0.53 ,4.02E+00
86,0.54 ,inf
86,0.55 ,inf
86,0.56 ,inf
86,0.57 ,3.55E+00
86,0.58 ,3.68E+00
86,0.59 ,3.63E+00
86,0.60 ,3.89E+00
86,0.61 ,3.68E+00
86,0.62 ,3.78E+00
86,0.63 ,3.59E+00
86,0.64 ,inf
86,0.65 ,3.78E+00
86,0.66 ,3.84E+00
86,0.67 ,inf
86,0.68 ,inf
86,0.69 ,inf
86,0.70 ,3.77E+00
86,0.71 ,3.79E+00
86,0.72 ,3.93E+00
86,0.73 ,3.87E+00
86,0.74 ,inf
86,0.75 ,3.89E+00
86,0.76 ,3.04E+00
86,0.77 ,inf
86,0.78 ,3.11E+00
86,0.79 ,3.63E+00
86,0.80 ,3.87E+00
86,0.81 ,3.95E+00
86,0.82 ,3.69E+00
86,0.83 ,3.90E+00
86,0.84 ,3.83E+00
86,0.85 ,3.18E+00
86,0.86 ,3.75E+00
86,0.87 ,3.87E+00
86,0.88 ,3.79E+00
86,0.89 ,2.64E+00
86,0.90 ,3.04E+00
86,0.91 ,2.23E+00
86,0.92 ,3.98E+00
86,0.93 ,3.90E+00
86,0.94 ,3.91E+00
86,0.95 ,3.26E+00
86,0.96 ,3.64E+00
86,0.97 ,3.87E+00
86,0.98 ,3.86E+00
86,0.99 ,3.22E+00
86,1.00 ,3.91E+00
87,0.00 ,3.92E+00
87,0.01 ,3.32E+00
87,0.02 ,3.70E+00
87,0.03 ,3.94E+00
87,0.04 ,3.75E+00
87,0.05 ,4.01E+00
87,0.06 ,3.86E+00
87,0.07 ,3.99E+00
87,0.08 ,3.33E+00
87,0.09 ,3.81E+00
87,0.10 ,3.78E+00
87,0.11 ,3.81E+00
87,0.12 ,3.83E+00
87,0.13 ,3.96E+00
87,0.14 ,3.23E+00
87,0.15 ,3.92E+00
87,0.16 ,3.98E+00
